4.399813491318127490e-08,2.088580544068463496e-07,1.858611474744975567e-03,1.021943753585219383e-03,1.114065235015004873e-04,1.376542422804050148e-05,3.914483386324718595e-06,2.173212822526693344e-03,4.072212905157357454e-04,9.987797141075134277e-01,9.712724089622497559e-01,8.452928811311721802e-02,6.077590660424903035e-05,7.259454287122935057e-05,1.658799010328948498e-03,2.264249924337491393e-04,1.268999278545379639e-02,2.827106714248657227e-01,3.402038812637329102e-01,4.743798449635505676e-02,6.863219197839498520e-03,2.930883318185806274e-02,1.882398128509521484e-01,1.099139899015426636e-01,1.842800714075565338e-02,6.927086971700191498e-03,1.940568722784519196e-02,1.302635762840509415e-02,4.314921051263809204e-02
6.088018267291772645e-08,2.880362792723190069e-08,9.593776485417038202e-05,1.122407502407440916e-05,1.496964159741764888e-06,6.883519381517544389e-05,5.401507152669182688e-08,1.108590026888123248e-06,1.026985430030435964e-08,2.482575382600771263e-06,5.402807801146991551e-06,2.548118391132447869e-05,9.170458361040800810e-05,2.195350825786590576e-03,1.887292164610698819e-04,1.947930456935864640e-07,6.582511105079902336e-07,3.642664751168922521e-06,1.480708760936977342e-05,1.358086410618852824e-05,3.744975174413411878e-06,2.735036287049297243e-05,1.518821809440851212e-04,9.446656622458249331e-05,2.578951243776828051e-04,1.868013874627649784e-03,2.211586833000183105e-01,4.669452831149101257e-02,5.737353116273880005e-02
7.111518129931937438e-07,9.079231233499740483e-08,8.065031579462811351e-06,2.462840939188026823e-06,2.654418018721571570e-08,4.349241855550189939e-09,4.872356740293071198e-09,5.962050181551603600e-06,7.352374958857765819e-11,1.337335020501484451e-09,1.792400394773352446e-10,9.011026591565496346e-09,9.528839051142767858e-09,2.532715903669213731e-08,1.361448539682896808e-05,5.220805178396403790e-06,5.333362423698417842e-06,2.286771086801309139e-05,2.060129372694063932e-05,4.502910826431616442e-07,1.720408704386500176e-08,1.353000811832316685e-06,4.160545813647331670e-06,6.206776674844149966e-07,2.132730543280558777e-07,1.295532392475706729e-08,1.863071759089507395e-07,4.713571343017974868e-06,1.968178199604153633e-03
5.974367013550363481e-06,1.719115971354767680e-05,1.953665399923920631e-03,7.169179298216477036e-06,9.933802402883884497e-07,1.114345559471985325e-05,2.162436658181832172e-06,9.826642053667455912e-05,5.833778793373767257e-09,2.218518480034958884e-09,2.151614719725358782e-10,1.628294299393928668e-08,6.583438505458616419e-08,8.500640547026705462e-07,1.065438773366622627e-04,1.120997694670222700e-05,1.062081810232484713e-05,3.709720331244170666e-04,8.273732382804155350e-04,5.666034212481463328e-06,5.944420422565599438e-08,1.680961531747016124e-06,4.263666778570041060e-05,1.190835973829962313e-04,2.343982341699302197e-04,3.761118277907371521e-04,1.715539768338203430e-02,1.563555449247360229e-01,6.961006671190261841e-02
3.679966766867437400e-06,1.520673436061770190e-07,6.515755667351186275e-04,1.552595203975215554e-04,1.953850869540474378e-06,6.035866704223735724e-07,4.980612189342537022e-08,1.199401867779670283e-05,2.024105466569281475e-10,7.521850164948773454e-08,1.056605469784699380e-07,1.316184898314531893e-05,8.688499292475171387e-06,3.992991332779638469e-05,9.168370161205530167e-04,1.679585402598604560e-04,1.396959851263090968e-04,3.003131831064820290e-03,1.113321632146835327e-02,2.394023613305762410e-04,1.304952547798166052e-05,5.831623275298625231e-05,1.375323481624945998e-04,2.763172415143344551e-05,8.850944141158834100e-06,1.598605535946262535e-06,4.030727723147720098e-06,7.079385341057786718e-06,1.553090987727046013e-03
8.317158062709495425e-05,9.074565241462551057e-06,1.385331735946238041e-03,5.837721982970833778e-05,5.263751518214121461e-05,3.476497158408164978e-02,2.820697724819183350e-01,4.867181554436683655e-02,2.336564364213700173e-08,1.000865701428210741e-08,2.521283271050833719e-08,3.809822374023497105e-05,8.591801451984792948e-05,1.177076832391321659e-03,3.457621634006500244e-01,5.082723509985953569e-05,6.156593599371262826e-07,1.386112126056104898e-05,1.828854146879166365e-04,1.667841934249736369e-05,5.451445872495241929e-07,1.025783421937376261e-05,2.183962351409718394e-04,7.534818141721189022e-04,2.008712384849786758e-03,9.981142356991767883e-04,3.718218998983502388e-03,9.515027515590190887e-03,2.397020906209945679e-02
5.852880846646257851e-08,2.721897018886920705e-08,2.721844612096901983e-05,4.746770173369441181e-06,1.159968974207004067e-06,2.106222154907300137e-06,3.981303307227790356e-04,6.036636978387832642e-02,2.849938027793541551e-07,1.085919798526902014e-08,6.741064595416901284e-08,1.103267777580185793e-06,1.070670450076249836e-07,1.127215182350482792e-05,7.375177741050720215e-02,2.999815624207258224e-04,8.223310032917652279e-06,1.372393035126151517e-05,2.089731970045249909e-05,7.340309480241558049e-07,5.715845645681838505e-07,7.866225496400147676e-05,5.193540710024535656e-04,2.498007961548864841e-04,3.749330744540202431e-06,1.338947186013683677e-06,4.171557156951166689e-05,4.253758525010198355e-04,2.443809621036052704e-02
5.858002696186304092e-03,1.824083597057324369e-06,5.134671027917647734e-06,1.042534108819381800e-06,8.308215342367475387e-07,1.455008032280602492e-06,2.030451611290118308e-07,2.578565840849478263e-07,4.163766973894721113e-14,4.494657424025660930e-11,2.947594524016494688e-08,3.471521722531178966e-06,4.807265941053628922e-04,6.014031171798706055e-01,5.050117895007133484e-02,2.805882559187011793e-06,1.198971233407064574e-07,7.027703929907147540e-08,8.799084838528870023e-08,1.269914093882107409e-07,6.003499208873108728e-08,2.982115574923227541e-06,9.062745812116190791e-05,4.135040508117526770e-04,2.677054842934012413e-03,6.460897275246679783e-04,3.938872367143630981e-03,1.077750790864229202e-02,1.846369169652462006e-02
1.144072747649715893e-08,1.756114587081469836e-09,7.972603634698316455e-05,8.424181141890585423e-04,1.858968789747450501e-05,3.202704874638584442e-06,3.475639971384225646e-07,5.503627657890319824e-01,9.995475411415100098e-01,1.207678811624646187e-03,2.554911134211579338e-06,1.896475987450685352e-05,2.035146962953149341e-06,5.040485120844095945e-05,9.571759030222892761e-03,1.006457675248384476e-02,2.282907441258430481e-02,1.055234968662261963e-01,2.549932301044464111e-01,1.759995147585868835e-02,4.953121533617377281e-04,1.291820313781499863e-03,3.021294018253684044e-03,3.862925514113157988e-04,4.265496318112127483e-05,1.967902608157601207e-05,1.773058902472257614e-03,9.404511190950870514e-03,2.632790803909301758e-02
9.771742952580098063e-06,9.145184165504360863e-09,6.833762427049805410e-07,7.407889484056795482e-07,3.599751607907819562e-07,2.547676103858975694e-06,1.207634682032221463e-06,9.825377492234110832e-05,3.143090510082657829e-10,1.081398859348325914e-09,1.165186525042827270e-08,1.226205654347722884e-06,2.600449306555674411e-06,6.259682122617959976e-04,8.694564923644065857e-03,1.915637585625518113e-05,5.620292995445197448e-07,1.310480342908704188e-06,1.792253215171513148e-06,3.807790278642642079e-07,8.533425699397412245e-08,6.995609055593376979e-06,2.613192482385784388e-04,3.631444706115871668e-04,4.518137720879167318e-04,9.894103277474641800e-04,1.368691585958003998e-02,2.224933356046676636e-02,2.872135303914546967e-02
4.859645841293058766e-08,2.043403467266724505e-11,5.451996187844088126e-08,6.795754643462714739e-07,4.807555160368792713e-05,1.593842025613412261e-04,4.589956915879156440e-06,5.890185548196313903e-06,1.478704311774770019e-11,8.888378921767525753e-09,3.906926940544508398e-05,1.166347227990627289e-02,1.134518161416053772e-02,1.342179179191589355e-01,1.815825328230857849e-02,7.717255101624687086e-08,3.845172624750148316e-09,2.609665905595193180e-08,2.093944999614905100e-07,5.097058419778477401e-07,1.149530135080567561e-06,5.734123406000435352e-04,4.947268217802047729e-02,5.074251890182495117e-01,4.717509150505065918e-01,5.211497843265533447e-02,7.314787805080413818e-02,3.371448442339897156e-02,3.819293901324272156e-02
1.876591454674780834e-06,2.282529054653537059e-09,2.782649789878632873e-05,4.487684345804154873e-04,2.296921797096729279e-03,2.217338420450687408e-03,8.271867386611120310e-07,6.511833703370939475e-07,1.136706787724373058e-11,2.015660101051253150e-07,7.090180588420480490e-05,2.262055175378918648e-03,3.453819081187248230e-04,4.577039726427756250e-05,3.306695725768804550e-04,1.113379857997642830e-05,7.677977009734604508e-06,2.869892632588744164e-04,2.145048463717103004e-03,6.520300667034462094e-05,1.369391975458711386e-04,1.149134803563356400e-02,3.465510904788970947e-02,1.540793012827634811e-02,2.540832944214344025e-02,3.082039393484592438e-02,8.693101257085800171e-02,1.219238787889480591e-01,2.513310909271240234e-01
2.687687015168194193e-07,5.307740380544601067e-08,1.406429073540493846e-04,8.679528837092220783e-04,1.571545435581356287e-04,2.751517740762210451e-06,1.926257020556931820e-08,2.456928704930305685e-08,5.126407382361614085e-14,3.575591822624346605e-09,9.331210094387643039e-06,8.559430716559290886e-04,6.683884421363472939e-04,8.444790728390216827e-05,9.593508730176836252e-05,2.781552439046208747e-06,4.066455119300371734e-07,3.247406993978074752e-06,5.368065831135027111e-05,1.914755921461619437e-05,6.888297502882778645e-05,1.150601543486118317e-03,2.400818513706326485e-03,6.198527989909052849e-04,1.695025712251663208e-04,2.662175756995566189e-05,2.381631784373894334e-04,5.444239359349012375e-04,2.288961969316005707e-02
6.354753612214381064e-09,5.495001675903665728e-10,9.030912906382582150e-07,1.293065270147053525e-05,4.301878107071388513e-06,1.945040253303886857e-07,4.889418314668603216e-10,4.327515235047485476e-09,3.735654635021040670e-13,1.216817491211941160e-08,7.806423809597617947e-07,2.677208249224349856e-05,1.868293338702642359e-06,5.007778440813126508e-07,2.341144863748922944e-06,5.611237696712123579e-08,7.441657601248152787e-08,2.674338929864461534e-06,1.939023968589026481e-05,3.321228177810553461e-06,6.841085451014805585e-06,5.209288792684674263e-04,2.474193228408694267e-03,5.760843632742762566e-04,9.359151590615510941e-05,1.812075061025097966e-05,1.951713784364983439e-04,3.525431966409087181e-04,2.142288908362388611e-02
